pop_group,lam_geom,lam_var,lam_stoch,clim.mean,clim.var,asp.effects,asp.mag,clim.sd,rho,rep,move.rate,mean.sub.corr
pop,1.0735335284427592,0.16295339026251676,0.9895340289824961,-0.8472356131419906,211.09497731039951,"-1,1",14,15,0.2,1,0.8,-0.7584589546432132
s_-1,0.875514485323381,0.34128478234309195,0.738166423753211,-0.8472356131419906,211.09497731039951,"-1,1",14,15,0.2,1,0.8,-0.7584589546432132
s_1,0.943252143213424,0.34393476681281965,0.794224564109621,-0.8472356131419906,211.09497731039951,"-1,1",14,15,0.2,1,0.8,-0.7584589546432132
pop,1.0414625815563132,0.17653570469959612,0.9534752619646171,0.20544507698467115,222.13818000427688,"-1,1",15,15,0,1,0.8,-0.7074231332902229
s_-1,0.8590707098488758,0.33758447117158186,0.725643610364668,0.20544507698467115,222.13818000427688,"-1,1",15,15,0,1,0.8,-0.7074231332902229
s_1,0.9385411495030257,0.36257092146764375,0.7829283935199679,0.20544507698467115,222.13818000427688,"-1,1",15,15,0,1,0.8,-0.7074231332902229
pop,1.0504977306817227,0.16844120402000018,0.9656474007897462,1.9895733993756732,244.21991194584638,"-1,1",15,15,0.2,1,0.8,-0.7041582902986472
s_-1,0.9529612315546372,0.3662338855811658,0.7935029674133244,1.9895733993756732,244.21991194584638,"-1,1",15,15,0.2,1,0.8,-0.7041582902986472
s_1,0.8374369796266562,0.3333059135665671,0.7088848176631192,1.9895733993756732,244.21991194584638,"-1,1",15,15,0.2,1,0.8,-0.7041582902986472
pop,1.0338250350834233,0.2204436502975025,0.9259303389341618,-0.5977206941197204,241.20680318983287,"-1,1",16,15,0,1,0.8,-0.6577909916148055
s_-1,0.8467319117454144,0.3565184212608712,0.7084821883432227,-0.5977206941197204,241.20680318983287,"-1,1",16,15,0,1,0.8,-0.6577909916148055
s_1,0.9395035234356737,0.38774016388340815,0.7739300441233756,-0.5977206941197204,241.20680318983287,"-1,1",16,15,0,1,0.8,-0.6577909916148055
pop,1.0359421430540712,0.2094417635292095,0.9329444808512994,-0.2544650366186709,220.11585596103134,"-1,1",16,15,0.2,1,0.8,-0.646327675109402
s_-1,0.8763292948531088,0.3418360750411328,0.7386497742533026,-0.2544650366186709,220.11585596103134,"-1,1",16,15,0.2,1,0.8,-0.646327675109402
s_1,0.8912912861703387,0.3733588103978776,0.7395130206387192,-0.2544650366186709,220.11585596103134,"-1,1",16,15,0.2,1,0.8,-0.646327675109402
pop,1.0882815464597346,0.21418824213334753,0.9777568770844446,-0.6077120842538071,236.20588366013905,"-1,1",17,15,0,1,0.8,-0.6184163990272725
s_-1,0.8621201863925796,0.39174043702617484,0.7087653196261002,-0.6077120842538071,236.20588366013905,"-1,1",17,15,0,1,0.8,-0.6184163990272725
s_1,0.943096741864322,0.41724224524678205,0.7655141841682875,-0.6077120842538071,236.20588366013905,"-1,1",17,15,0,1,0.8,-0.6184163990272725
pop,1.1079567722406225,0.27029908399006114,0.9678947096403269,-0.36201823696935553,241.08023491837054,"-1,1",17,15,0.2,1,0.8,-0.620139007698194
s_-1,0.8655751336982952,0.39443994258596704,0.7106458533397766,-0.36201823696935553,241.08023491837054,"-1,1",17,15,0.2,1,0.8,-0.620139007698194
s_1,0.9421700049944077,0.4170367586814815,0.7648405275263108,-0.36201823696935553,241.08023491837054,"-1,1",17,15,0.2,1,0.8,-0.620139007698194
pop,1.0307704547109349,0.2537304476803311,0.9079566108415387,-0.7218742061214053,244.7015919801797,"-1,1",18,15,0,1,0.8,-0.5410954472920431
s_-1,0.8567766423996831,0.3540834880711389,0.7177601880217411,-0.7218742061214053,244.7015919801797,"-1,1",18,15,0,1,0.8,-0.5410954472920431
s_1,0.8830302387808574,0.44456800453517104,0.7070316583011517,-0.7218742061214053,244.7015919801797,"-1,1",18,15,0,1,0.8,-0.5410954472920431
pop,1.1317683675754842,0.32298317739385307,0.9629919253240555,-1.462908660075346,213.6510533333013,"-1,1",18,15,0.2,1,0.8,-0.596428083876764
s_-1,0.8555496209520701,0.40103366671710716,0.7001028554268668,-1.462908660075346,213.6510533333013,"-1,1",18,15,0.2,1,0.8,-0.596428083876764
s_1,0.9619611832771907,0.45349623888558005,0.7667999763930139,-1.462908660075346,213.6510533333013,"-1,1",18,15,0.2,1,0.8,-0.596428083876764
pop,1.0252323219053832,0.22557441052928123,0.9158817991723182,0.7586966485370994,246.43307316207478,"-1,1",19,15,0,1,0.8,-0.5031034367885009
s_-1,0.9139890162134975,0.46252119833782257,0.7252801216647199,0.7586966485370994,246.43307316207478,"-1,1",19,15,0,1,0.8,-0.5031034367885009
s_1,0.8294602479039908,0.3831369898907657,0.6848546942485815,0.7586966485370994,246.43307316207478,"-1,1",19,15,0,1,0.8,-0.5031034367885009
pop,1.0558082100588995,0.2861992149533325,0.915034913183572,1.557144682557434,201.70469623202945,"-1,1",19,15,0.2,1,0.8,-0.5165909003538117
s_-1,0.9008037700166134,0.4139409479910501,0.7323927901199486,1.557144682557434,201.70469623202945,"-1,1",19,15,0.2,1,0.8,-0.5165909003538117
s_1,0.8339885834043461,0.38610479645855567,0.6875725251279695,1.557144682557434,201.70469623202945,"-1,1",19,15,0.2,1,0.8,-0.5165909003538117
pop,1.0302215924643272,0.29910095447010665,0.8871186325229791,-0.3570765608580677,235.65295457701075,"-1,1",20,15,0,1,0.8,-0.4478175813858494
s_-1,0.863353698801304,0.45427400188266204,0.687930251493531,-0.3570765608580677,235.65295457701075,"-1,1",20,15,0,1,0.8,-0.4478175813858494
s_1,0.8478306535864232,0.3980260008021648,0.6948304885773849,-0.3570765608580677,235.65295457701075,"-1,1",20,15,0,1,0.8,-0.4478175813858494
pop,1.065048581548126,0.3599838025373443,0.8896105585607044,-0.9139430454945328,231.60839594940109,"-1,1",20,15,0.2,1,0.8,-0.4703123840806542
s_-1,0.8353135236296508,0.3941365227185702,0.6859048190907076,-0.9139430454945328,231.60839594940109,"-1,1",20,15,0.2,1,0.8,-0.4703123840806542
s_1,0.9056630494363931,0.4619210186869636,0.7188888941013335,-0.9139430454945328,231.60839594940109,"-1,1",20,15,0.2,1,0.8,-0.4703123840806542
pop,0.7111643502659242,0.06982687293387149,0.6867635945762262,-0.4662872929689179,267.01737489988227,"-1,1",0,16,0,1,0.8,NA
s_-1,0.716662602578919,0.07859357079546407,0.6890462370383007,-0.4662872929689179,267.01737489988227,"-1,1",0,16,0,1,0.8,NA
s_1,0.716662602578919,0.07859357079546407,0.6890462370383007,-0.4662872929689179,267.01737489988227,"-1,1",0,16,0,1,0.8,NA
pop,0.7375862506797773,0.06736227642582508,0.713157214452858,-2.719384898307983,241.5844622331943,"-1,1",0,16,0.2,1,0.8,0.9999999999999998
s_-1,0.7429839791674245,0.07584665377491578,0.7153351364881521,-2.719384898307983,241.5844622331943,"-1,1",0,16,0.2,1,0.8,0.9999999999999998
s_1,0.7429839791674245,0.07584665377491578,0.7153351364881521,-2.719384898307983,241.5844622331943,"-1,1",0,16,0.2,1,0.8,0.9999999999999998
pop,0.7204355943426435,0.06985323197684194,0.6957075639006995,-0.20501625593105646,314.1879368944502,"-1,1",1,16,0,1,0.8,0.9719557194476612
s_-1,0.7263410427244588,0.08094542204396563,0.6975309945373306,-0.20501625593105646,314.1879368944502,"-1,1",1,16,0,1,0.8,0.9719557194476612
s_1,0.7256035380365986,0.07898964819115817,0.6975044898310859,-0.20501625593105646,314.1879368944502,"-1,1",1,16,0,1,0.8,0.9719557194476612
pop,0.7427083483581742,0.06397755855336283,0.719325995262747,0.22658719387798495,246.29634945048556,"-1,1",1,16,0.2,1,0.8,0.9682658272722645
s_-1,0.7496943843395215,0.07411746246844415,0.7224201571197763,0.22658719387798495,246.29634945048556,"-1,1",1,16,0.2,1,0.8,0.9682658272722645
s_1,0.747200852901752,0.07388510258415623,0.7201009979375104,0.22658719387798495,246.29634945048556,"-1,1",1,16,0.2,1,0.8,0.9682658272722645
pop,0.7268676401015717,0.05977697995910021,0.7054641167497219,1.0039186945369796,245.51102533874933,"-1,1",2,16,0,1,0.8,0.8605530760348798
s_-1,0.7312351175413165,0.07418655848686492,0.7046081037273957,1.0039186945369796,245.51102533874933,"-1,1",2,16,0,1,0.8,0.8605530760348798
s_1,0.7303757960111529,0.07382356778506455,0.7039078177213584,1.0039186945369796,245.51102533874933,"-1,1",2,16,0,1,0.8,0.8605530760348798
pop,0.7164365962869402,0.06595905587174515,0.693194223379669,0.3125508551788078,298.4251815318553,"-1,1",2,16,0.2,1,0.8,0.881497493739744
s_-1,0.7243052825490945,0.0783505196350018,0.6964790436428178,0.3125508551788078,298.4251815318553,"-1,1",2,16,0.2,1,0.8,0.881497493739744
s_1,0.7169433908472759,0.07937092043312734,0.6890483374289311,0.3125508551788078,298.4251815318553,"-1,1",2,16,0.2,1,0.8,0.881497493739744
pop,0.7311124788351054,0.06290925350245574,0.7084735251579314,-0.7649683749222622,256.49482251632423,"-1,1",3,16,0,1,0.8,0.7635635520149556
s_-1,0.7332337860648274,0.07921180990112907,0.7047609661672178,-0.7649683749222622,256.49482251632423,"-1,1",3,16,0,1,0.8,0.7635635520149556
s_1,0.735736277932071,0.08303107684631254,0.7058171418501124,-0.7649683749222622,256.49482251632423,"-1,1",3,16,0,1,0.8,0.7635635520149556
pop,0.7200317426486312,0.05853474500586496,0.6992637008648227,0.5815135095382996,266.54538542764925,"-1,1",3,16,0.2,1,0.8,0.7161723638194272
s_-1,0.7242593193738864,0.0781864898498172,0.6964919666446118,0.5815135095382996,266.54538542764925,"-1,1",3,16,0.2,1,0.8,0.7161723638194272
s_1,0.7251676132496189,0.07855541253868685,0.6972368123705773,0.5815135095382996,266.54538542764925,"-1,1",3,16,0.2,1,0.8,0.7161723638194272
pop,0.7383542872804746,0.05374960727881406,0.718775428186978,0.07366104773816437,263.350853787249,"-1,1",4,16,0,1,0.8,0.5139950653328561
s_-1,0.7424435453896171,0.08179665048720718,0.7126914012475929,0.07366104773816437,263.350853787249,"-1,1",4,16,0,1,0.8,0.5139950653328561
s_1,0.7387651064721913,0.07873495893565995,0.7102468159581133,0.07366104773816437,263.350853787249,"-1,1",4,16,0,1,0.8,0.5139950653328561
pop,0.738969739066812,0.062295934153168864,0.7163071135562169,-0.7895629534066447,329.22364964924805,"-1,1",4,16,0.2,1,0.8,0.6100964271449644
s_-1,0.72951519450821,0.08800462784992864,0.6981108370433883,-0.7895629534066447,329.22364964924805,"-1,1",4,16,0.2,1,0.8,0.6100964271449644
s_1,0.7461395480805604,0.08275416781096746,0.7158964693133666,-0.7895629534066447,329.22364964924805,"-1,1",4,16,0.2,1,0.8,0.6100964271449644
pop,0.7406177147013578,0.05491151281325445,0.7205601035465338,1.0341910681079434,260.4430497612347,"-1,1",5,16,0,1,0.8,0.442549998184856
s_-1,0.7447225092615379,0.09162015362344907,0.7113763405662451,1.0341910681079434,260.4430497612347,"-1,1",5,16,0,1,0.8,0.442549998184856
s_1,0.7437608728457255,0.08412780044839162,0.713124254688267,1.0341910681079434,260.4430497612347,"-1,1",5,16,0,1,0.8,0.442549998184856
pop,0.7449484800635986,0.05238344285092844,0.7256903003598477,0.37982759057283155,254.60330634574373,"-1,1",5,16,0.2,1,0.8,0.41672176318756304
s_-1,0.7519659750845181,0.08662465575717204,0.7200918325961898,0.37982759057283155,254.60330634574373,"-1,1",5,16,0.2,1,0.8,0.41672176318756304
s_1,0.7401220719646984,0.0868707201074842,0.708662772143287,0.37982759057283155,254.60330634574373,"-1,1",5,16,0.2,1,0.8,0.41672176318756304
pop,0.7358595282811955,0.04521989211062672,0.7194084637063874,1.1692418628417938,250.10578392635017,"-1,1",6,16,0,1,0.8,0.06041714870624351
s_-1,0.7307371896531039,0.09281419364918382,0.6976006306367006,1.1692418628417938,250.10578392635017,"-1,1",6,16,0,1,0.8,0.06041714870624351
s_1,0.7327634522454088,0.09439743121885909,0.6989814628732166,1.1692418628417938,250.10578392635017,"-1,1",6,16,0,1,0.8,0.06041714870624351
pop,0.7510339528136463,0.053688780061479674,0.7311411047308175,-0.9110017856702033,264.38373455755175,"-1,1",6,16,0.2,1,0.8,0.22852940716226605
s_-1,0.7334841074832481,0.09831934881519293,0.6982982168228515,-0.9110017856702033,264.38373455755175,"-1,1",6,16,0.2,1,0.8,0.22852940716226605
s_1,0.7639649465776679,0.08951992797689089,0.7305238961356643,-0.9110017856702033,264.38373455755175,"-1,1",6,16,0.2,1,0.8,0.22852940716226605
pop,0.7666561218680785,0.04699713933217732,0.7488508184672387,-1.7509963873153744,228.57731037524027,"-1,1",7,16,0,1,0.8,-0.048120407599349234
s_-1,0.7590225079397221,0.10330050073375874,0.7208140377343311,-1.7509963873153744,228.57731037524027,"-1,1",7,16,0,1,0.8,-0.048120407599349234
s_1,0.7643928846621315,0.1002373968974065,0.7270267017060824,-1.7509963873153744,228.57731037524027,"-1,1",7,16,0,1,0.8,-0.048120407599349234
pop,0.7565738403468514,0.04571972949484187,0.7394748496095533,-0.17914668203144002,244.0189380234328,"-1,1",7,16,0.2,1,0.8,-0.07898359057360493
s_-1,0.74503739610178,0.10417915995338786,0.7072221512153942,-0.17914668203144002,244.0189380234328,"-1,1",7,16,0.2,1,0.8,-0.07898359057360493
s_1,0.7487434037691406,0.10323998930267309,0.711073887602353,-0.17914668203144002,244.0189380234328,"-1,1",7,16,0.2,1,0.8,-0.07898359057360493
pop,0.7808368670632624,0.040962903759417864,0.7650068584974371,0.28961867979936495,226.70491282299128,"-1,1",8,16,0,1,0.8,-0.2517489988600434
s_-1,0.7632548346022731,0.11682941795392633,0.7199467542533398,0.28961867979936495,226.70491282299128,"-1,1",8,16,0,1,0.8,-0.2517489988600434
s_1,0.7824891932077477,0.11558943189542774,0.7385474824996672,0.28961867979936495,226.70491282299128,"-1,1",8,16,0,1,0.8,-0.2517489988600434
pop,0.7517523264884796,0.0466022052414413,0.7344381712119138,1.7310128233795306,274.89848482730815,"-1,1",8,16,0.2,1,0.8,-0.24478279565922256
s_-1,0.7483984382579942,0.11933918484305148,0.7050480208699891,1.7310128233795306,274.89848482730815,"-1,1",8,16,0.2,1,0.8,-0.24478279565922256
s_1,0.7445202603961202,0.12566964491112742,0.6991779184824425,1.7310128233795306,274.89848482730815,"-1,1",8,16,0.2,1,0.8,-0.24478279565922256
pop,0.7705627645947564,0.045055978464009286,0.7533976091020602,1.846677877265162,297.1580303340574,"-1,1",9,16,0,1,0.8,-0.4025959769646895
s_-1,0.7770644058071138,0.135282124504745,0.726241188368218,1.846677877265162,297.1580303340574,"-1,1",9,16,0,1,0.8,-0.4025959769646895
s_1,0.7418385776517932,0.1462314688319566,0.6895339501031041,1.846677877265162,297.1580303340574,"-1,1",9,16,0,1,0.8,-0.4025959769646895
pop,0.793694492954095,0.041987446230743894,0.7772055779894258,-2.3606699055577898,250.154607746204,"-1,1",9,16,0.2,1,0.8,-0.4637241966908489
s_-1,0.7526161528853554,0.14590502579198236,0.6996658247279661,-2.3606699055577898,250.154607746204,"-1,1",9,16,0.2,1,0.8,-0.4637241966908489
s_1,0.8010563544807097,0.13524336788350902,0.7486784726180243,-2.3606699055577898,250.154607746204,"-1,1",9,16,0.2,1,0.8,-0.4637241966908489
pop,0.836749118487006,0.056472654776177175,0.8134528448440892,-0.01649619003835313,256.1401551465271,"-1,1",10,16,0,1,0.8,-0.6031679205492769
s_-1,0.7838053750282687,0.18231851463364263,0.7155142293482999,-0.01649619003835313,256.1401551465271,"-1,1",10,16,0,1,0.8,-0.6031679205492769
s_1,0.829896045428148,0.1828535743383277,0.7573864758634039,-0.01649619003835313,256.1401551465271,"-1,1",10,16,0,1,0.8,-0.6031679205492769
pop,0.8438563084006027,0.07456685861476893,0.8129737328303356,1.0115006481235613,266.22041904108573,"-1,1",10,16,0.2,1,0.8,-0.5542694629537679
s_-1,0.7924109279138685,0.17661409171583922,0.7254361497070657,1.0115006481235613,266.22041904108573,"-1,1",10,16,0.2,1,0.8,-0.5542694629537679
s_1,0.7887125737661003,0.1826461010003334,0.7198759548023785,1.0115006481235613,266.22041904108573,"-1,1",10,16,0.2,1,0.8,-0.5542694629537679
pop,0.9447210564821708,0.09828537629030587,0.8994172174802166,0.3347969453821885,232.56479415566483,"-1,1",11,16,0,1,0.8,-0.7401045072656373
s_-1,0.8474994064546518,0.23129806432672392,0.7549421371249836,0.3347969453821885,232.56479415566483,"-1,1",11,16,0,1,0.8,-0.7401045072656373
s_1,0.873607386300116,0.23393738104896555,0.7771725279740882,0.3347969453821885,232.56479415566483,"-1,1",11,16,0,1,0.8,-0.7401045072656373
pop,0.9251722155047449,0.08735592540330538,0.8856323737096691,0.10588694911697143,256.42311739172777,"-1,1",11,16,0.2,1,0.8,-0.67610537203136
s_-1,0.8628551422140269,0.23563689302900231,0.7669551896124293,0.10588694911697143,256.42311739172777,"-1,1",11,16,0.2,1,0.8,-0.67610537203136
s_1,0.825511079251895,0.23439156152864515,0.7342186729296084,0.10588694911697143,256.42311739172777,"-1,1",11,16,0.2,1,0.8,-0.67610537203136
pop,0.966212647119101,0.11961314314922322,0.9101208291714368,0.189221165370046,267.3157759475737,"-1,1",12,16,0,1,0.8,-0.7285614732375676
s_-1,0.8759257866562807,0.2829219206290419,0.7603815970142036,0.189221165370046,267.3157759475737,"-1,1",12,16,0,1,0.8,-0.7285614732375676
s_1,0.8499192018679933,0.2824857982893347,0.7379664694329747,0.189221165370046,267.3157759475737,"-1,1",12,16,0,1,0.8,-0.7285614732375676
pop,0.955806325755309,0.1184873964979235,0.9008255369350713,0.3319780695945471,268.1041609590416,"-1,1",12,16,0.2,1,0.8,-0.705471736417276
s_-1,0.8950706928479264,0.2732414989894888,0.7807710461181381,0.3319780695945471,268.1041609590416,"-1,1",12,16,0.2,1,0.8,-0.705471736417276
s_1,0.8229507722912504,0.26372705849514094,0.7212839261347815,0.3319780695945471,268.1041609590416,"-1,1",12,16,0.2,1,0.8,-0.705471736417276
pop,0.9960447919681652,0.13838788068122743,0.929454902615576,-0.33954656213122714,242.28462229231943,"-1,1",13,16,0,1,0.8,-0.7529529985912891
s_-1,0.9226050671742015,0.319725682956766,0.7863000180134875,-0.33954656213122714,242.28462229231943,"-1,1",13,16,0,1,0.8,-0.7529529985912891
s_1,0.8497395822149066,0.3044484937259029,0.7297526797055264,-0.33954656213122714,242.28462229231943,"-1,1",13,16,0,1,0.8,-0.7529529985912891
pop,1.0089620884902764,0.1552859392352937,0.9335872991195152,2.056039635491695,259.900034942906,"-1,1",13,16,0.2,1,0.8,-0.730304787765976
s_-1,0.9037315644327504,0.30448079837916,0.7761082245672304,2.056039635491695,259.900034942906,"-1,1",13,16,0.2,1,0.8,-0.730304787765976
s_1,0.8496487823736398,0.31454608721437105,0.7260000061386271,2.056039635491695,259.900034942906,"-1,1",13,16,0.2,1,0.8,-0.730304787765976
pop,1.0411662133048667,0.19811230948533692,0.9429757514939092,0.32285752671694073,228.00096356772224,"-1,1",14,16,0,1,0.8,-0.7465997671644325
s_-1,0.8957038768325855,0.335985188995197,0.7571923143910814,0.32285752671694073,228.00096356772224,"-1,1",14,16,0,1,0.8,-0.7465997671644325
s_1,0.8994801116964103,0.33930743786155637,0.7591225477257846,0.32285752671694073,228.00096356772224,"-1,1",14,16,0,1,0.8,-0.7465997671644325
pop,1.0082684358604879,0.19239518536339037,0.9157946203234181,-0.3508333078681335,260.149655808229,"-1,1",14,16,0.2,1,0.8,-0.6827709944592529
s_-1,0.8674473615760034,0.31249871597877155,0.7419675237600595,-0.3508333078681335,260.149655808229,"-1,1",14,16,0.2,1,0.8,-0.6827709944592529
s_1,0.8728152970669937,0.30909367463716186,0.7478310799111056,-0.3508333078681335,260.149655808229,"-1,1",14,16,0.2,1,0.8,-0.6827709944592529
pop,1.0124157083241836,0.17367162037098824,0.9282106813087757,0.6506344976848659,260.4026890318161,"-1,1",15,16,0,1,0.8,-0.6826406107125119
s_-1,0.9153607733020694,0.3465789049924241,0.7697215475065142,0.6506344976848659,260.4026890318161,"-1,1",15,16,0,1,0.8,-0.6826406107125119
s_1,0.8493288729216134,0.33449383547399475,0.7185243238582659,0.6506344976848659,260.4026890318161,"-1,1",15,16,0,1,0.8,-0.6826406107125119
pop,1.0694069862800073,0.19882833907511316,0.9682064950434475,1.309897431197504,254.46403190546684,"-1,1",15,16,0.2,1,0.8,-0.6956868499354982
s_-1,0.9004983796074578,0.3511645169490663,0.7554896686010344,1.309897431197504,254.46403190546684,"-1,1",15,16,0.2,1,0.8,-0.6956868499354982
s_1,0.8838711028185968,0.3706023051979204,0.734367869828732,1.309897431197504,254.46403190546684,"-1,1",15,16,0.2,1,0.8,-0.6956868499354982
pop,1.0488935672634525,0.19098620249100765,0.9533651997159434,-0.2777371087473553,249.77032025730534,"-1,1",16,16,0,1,0.8,-0.675015752040988
s_-1,0.8361903910598539,0.3376804958232088,0.7062830513563995,-0.2777371087473553,249.77032025730534,"-1,1",16,16,0,1,0.8,-0.675015752040988
s_1,0.9584219748497808,0.409186720966998,0.7810934486930479,-0.2777371087473553,249.77032025730534,"-1,1",16,16,0,1,0.8,-0.675015752040988
pop,1.051426360216692,0.2046671711991649,0.9491523982910345,-0.7309978844668285,244.06822180052774,"-1,1",16,16,0.2,1,0.8,-0.6541930824447725
